Minutes played,Field Goals Made,Field Goals Attempted,Field Goals 3 Points Made,Field Goal 3 Points Attempt,Free Throws Made,Free Throws Attempt,Offensive Rebounds,Defensive Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Double-double,Triple-double,Draftkings next game score
14,1,1,0,0,1,2,1,2,0,0,0,0,4,3,0,0,5.5
6,1,4,1,2,2,2,0,0,0,0,0,0,1,5,0,0,27.5
23,3,7,1,3,8,8,1,3,2,1,1,2,2,15,0,0,0.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75
9,3,7,2,5,4,4,0,3,1,0,0,0,1,12,0,0,1.0
6,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,5.0
9,1,3,1,2,2,2,0,0,0,1,0,1,4,5,0,0,5.0
10,1,4,0,2,1,2,0,2,0,1,0,1,1,3,0,0,19.5
20,2,3,0,1,1,1,2,8,3,0,1,0,1,5,0,0,0.0
3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.5
8,2,3,1,2,1,2,2,2,0,0,0,0,0,6,0,0,4.0
6,0,0,0,0,2,2,1,1,0,0,0,1,2,2,0,0,40.5
31,5,6,3,4,4,4,0,4,3,2,0,2,2,17,0,0,32.0
16,3,8,0,2,3,3,2,2,3,2,0,0,2,9,0,0,9.75
13,1,5,0,3,1,2,0,1,2,1,0,1,2,3,0,0,0.0
7,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2.75
4,1,2,0,0,0,0,0,1,0,1,0,1,0,2,0,0,11.5
10,3,4,0,0,1,1,2,2,3,0,0,1,0,7,0,0,31.25
25,7,9,1,2,3,3,2,5,1,1,1,2,1,18,0,0,11.25
15,1,4,0,3,2,2,1,0,0,0,0,1,3,4,0,0,16.5
15,4,6,1,2,0,0,2,2,1,0,1,0,2,9,0,0,13.75
15,3,6,1,3,1,2,1,2,2,0,1,1,2,8,0,0,33.25
30,4,8,1,5,2,2,0,3,6,1,0,0,1,11,0,0,41.25
29,6,9,3,6,4,5,1,4,5,1,0,1,2,19,0,0,7.0
16,1,7,1,5,0,0,0,2,0,1,1,2,2,3,0,0,35.25
21,4,6,1,3,5,6,2,1,3,2,0,2,3,14,0,0,0.75
14,0,2,0,2,0,0,0,1,0,0,0,1,2,0,0,0,35.75
24,3,10,3,9,4,5,0,5,4,1,2,2,5,13,0,0,5.0
13,0,0,0,0,1,2,1,3,3,0,0,2,4,1,0,0,26.0
21,6,8,3,5,5,7,0,4,2,0,0,1,1,20,0,0,5.75
12,1,3,1,3,2,2,0,1,2,0,0,2,1,5,0,0,26.25
22,3,5,1,3,6,6,1,6,2,1,0,4,5,13,0,0,15.25
16,3,4,1,2,1,3,1,4,3,0,1,3,4,8,0,0,9.5
16,0,7,0,2,0,0,3,3,1,1,0,2,0,0,0,0,6.0
8,1,2,1,2,0,0,0,2,0,0,0,0,0,3,0,0,7.0
13,1,4,0,3,1,2,0,2,0,0,1,1,2,3,0,0,19.25
16,4,6,3,4,0,0,1,2,1,1,0,0,2,11,0,0,15.25
21,3,6,2,5,0,0,0,3,1,1,0,1,2,8,0,0,34.75
25,4,8,3,6,2,2,2,5,2,2,0,1,3,13,0,0,32.0
29,4,8,3,6,5,7,2,6,1,1,1,1,0,16,0,0,29.5
28,4,11,4,10,1,2,1,5,2,1,1,2,4,13,0,0,29.0
22,5,11,1,6,2,2,0,4,3,1,1,1,4,13,0,0,43.5
30,2,13,2,8,9,11,4,6,4,1,1,1,5,15,1,0,27.5
24,6,10,0,3,3,3,0,4,3,1,0,3,2,15,0,0,42.5
28,4,8,2,4,4,5,2,6,3,2,0,1,3,14,0,0,42.25
26,5,9,4,7,4,5,1,4,5,1,1,2,1,18,0,0,15.0
32,2,9,0,5,4,4,1,5,1,0,0,1,3,8,0,0,18.25
22,3,8,1,6,0,0,4,5,2,0,0,1,4,7,0,0,18.5
20,4,12,2,9,1,1,0,6,0,1,0,2,2,11,0,0,16.25
22,3,4,2,2,3,4,0,1,1,1,0,0,2,11,0,0,13.25
17,2,5,0,2,0,0,1,2,1,2,0,1,0,4,0,0,11.5
22,4,7,1,3,0,0,1,1,3,0,0,1,0,9,0,0,40.5
26,4,8,3,6,2,3,2,4,3,2,1,3,3,13,0,0,18.5
28,3,3,2,2,2,2,1,5,1,0,0,0,1,10,0,0,4.25
8,1,3,1,2,0,0,0,1,0,0,0,1,1,3,0,0,16.0
22,3,10,2,9,1,3,1,5,1,0,0,3,1,9,0,0,21.25
30,4,10,1,6,4,4,1,4,1,0,1,1,2,13,0,0,2.5
5,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,17.5
25,5,7,2,4,1,1,2,2,0,0,0,3,4,13,0,0,7.75
13,1,7,0,5,0,0,0,5,0,0,0,1,2,2,0,0,3.75
12,1,3,0,2,1,3,0,1,0,0,0,1,3,3,0,0,3.0
4,0,0,0,0,1,2,0,2,0,0,0,1,2,1,0,0,0.0
5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.5
17,5,6,1,2,0,0,2,4,0,0,0,1,2,11,0,0,17.25
23,2,3,2,2,0,0,1,8,1,0,0,2,3,6,0,0,32.25
31,8,12,4,6,1,1,0,7,2,0,1,3,1,21,0,0,42.25
34,5,11,2,7,2,3,0,7,3,2,1,3,3,14,0,0,17.0
20,2,5,1,2,2,2,2,2,2,1,0,3,3,7,0,0,12.5
18,3,4,1,2,2,2,0,0,3,0,2,2,1,9,0,0,9.75
22,1,6,0,3,0,0,2,5,3,0,0,2,3,2,0,0,35.25
28,4,13,1,6,2,2,2,5,2,2,2,2,4,11,0,0,15.75
21,4,6,2,3,0,0,0,3,1,0,1,2,2,10,0,0,22.5
29,7,13,1,3,0,0,1,5,3,0,0,1,2,15,0,0,31.5
23,2,7,1,5,4,5,1,3,3,2,0,2,5,9,0,0,51.5
41,11,17,4,6,2,2,2,8,3,1,0,3,3,28,1,0,27.75
30,6,10,1,4,2,2,1,4,2,1,0,0,4,15,0,0,32.75
33,9,14,3,4,0,0,1,4,2,1,0,4,4,21,0,0,49.0
34,9,13,3,5,4,4,0,6,4,1,2,2,3,25,0,0,20.25
24,3,8,2,3,4,4,1,4,1,0,1,2,5,12,0,0,47.25
45,8,14,5,7,1,1,2,9,1,2,1,1,2,22,1,0,37.25
25,4,7,2,4,5,6,0,1,3,2,1,0,2,15,0,0,31.25
24,0,8,0,4,1,1,1,4,2,4,0,0,2,1,0,0,14.75
21,2,4,0,1,5,5,0,3,1,0,1,0,4,9,0,0,24.75
35,2,6,2,3,4,6,0,7,2,1,0,2,1,10,0,0,13.75
31,1,7,0,3,2,3,3,6,6,0,0,3,2,4,0,0,32.75
36,7,10,1,3,3,3,1,8,1,1,0,0,1,18,0,0,13.5
19,2,5,1,2,3,4,2,2,2,0,0,0,3,8,0,0,17.75
24,3,8,3,8,4,4,0,3,0,0,0,1,4,13,0,0,59.25
38,6,9,2,5,0,0,1,6,5,2,3,1,4,14,0,0,6.75
23,1,7,0,5,2,2,1,2,1,0,0,2,2,4,0,0,12.75
24,2,6,0,2,3,3,0,5,2,0,0,1,3,7,0,0,29.25
32,4,10,0,2,4,5,4,7,1,1,0,2,3,12,1,0,29.5
40,4,11,3,10,3,3,0,6,1,2,1,3,1,14,0,0,17.25
29,3,6,3,6,1,2,0,3,0,0,1,0,2,10,0,0,8.0
17,0,1,0,1,0,0,0,4,1,0,2,2,1,0,0,0,11.5
16,2,6,1,4,1,1,0,4,1,0,0,0,1,6,0,0,18.5
19,3,4,2,3,0,0,0,4,1,1,1,1,1,8,0,0,16.5
24,4,8,0,1,1,1,1,3,1,0,2,3,1,9,0,0,20.5
22,1,3,1,1,4,4,1,7,0,1,2,2,4,7,0,0,34.5
28,5,11,4,9,0,0,1,3,5,1,0,3,6,14,0,0,4.0
13,1,5,0,3,0,0,1,1,1,0,0,1,1,2,0,0,2.25
18,0,5,0,5,0,0,1,2,0,1,0,3,4,0,0,0,22.0
22,2,8,1,6,1,2,3,3,2,1,1,0,1,6,0,0,26.5
14,2,4,0,0,2,2,0,8,3,1,1,1,4,6,0,0,31.75
24,4,8,4,5,1,2,1,6,1,2,1,0,4,13,0,0,30.75
24,3,6,1,3,0,0,0,5,3,2,0,2,5,7,0,0,11.25
30,3,11,1,6,1,2,0,3,0,0,0,2,4,8,0,0,33.25
29,4,7,3,4,2,2,0,3,5,1,0,0,4,13,0,0,9.25
14,1,4,1,3,0,0,0,3,0,2,1,0,3,3,0,0,19.75
28,5,7,3,5,0,0,1,4,0,3,0,2,0,13,0,0,24.0
24,3,7,2,5,2,2,1,5,2,1,0,1,2,10,0,0,17.5
23,3,6,2,4,2,2,1,3,1,0,1,1,0,10,0,0,13.75
31,2,2,1,1,0,0,1,6,2,0,0,1,0,5,0,0,42.5
32,5,8,4,5,1,1,3,13,1,2,0,4,0,15,1,0,26.0
24,7,10,2,3,3,3,3,3,1,0,0,3,2,19,0,0,20.5
25,6,9,1,2,2,2,0,2,1,1,0,1,4,15,0,0,0.0
6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.5
35,6,12,3,7,1,2,1,5,1,1,2,1,5,16,0,0,23.0
28,4,8,1,5,3,3,2,2,2,1,0,1,4,12,0,0,13.75
17,2,5,2,3,4,4,1,2,0,0,0,2,4,10,0,0,5.5
25,1,4,1,3,0,0,0,2,0,1,0,1,2,3,0,0,6.5
17,0,5,0,3,2,2,1,3,1,0,0,1,2,2,0,0,22.5
21,4,8,1,4,6,7,1,5,3,0,0,1,5,15,0,0,31.5
27,5,6,3,4,4,4,1,7,1,1,0,0,1,17,0,0,5.75
18,0,3,0,1,0,0,0,3,1,0,1,0,3,0,0,0,5.25
8,1,2,0,1,0,0,0,3,0,0,0,1,1,2,0,0,23.5
26,2,6,2,5,4,5,0,10,3,0,0,3,5,10,1,0,4.25
8,1,3,1,2,0,0,0,1,1,0,0,1,1,3,0,0,16.75
17,3,4,3,3,0,0,0,5,0,1,0,0,2,9,0,0,1.25
7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1.25
3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1.25
3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.75
12,2,8,1,5,0,0,2,1,0,0,0,1,4,5,0,0,3.25
9,0,2,0,1,0,0,0,3,3,0,0,1,0,0,0,0,20.25
18,5,5,1,1,1,2,1,6,2,0,0,2,4,12,0,0,0.0
7,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,15.5
18,2,4,0,2,1,1,0,6,1,1,0,0,2,5,0,0,27.25
21,5,7,2,3,2,2,1,4,2,1,0,0,2,14,0,0,31.25
22,6,11,2,6,5,5,1,8,2,0,0,0,2,19,0,0,17.75
25,2,6,0,1,4,5,0,3,2,0,3,0,4,8,0,0,13.5
24,3,6,1,4,0,0,0,4,0,0,1,2,1,7,0,0,16.25
22,2,6,2,4,1,2,1,6,1,0,0,1,2,7,0,0,15.0
19,1,5,0,4,0,0,1,5,2,1,0,1,0,2,0,0,15.25
13,2,4,1,3,1,1,0,3,2,1,0,2,4,6,0,0,56.0
21,5,9,2,4,0,0,0,6,11,1,1,2,3,12,1,0,2.5
11,0,3,0,2,0,0,0,2,0,1,0,0,2,0,0,0,12.75
12,2,5,1,2,0,0,0,3,1,1,1,3,5,5,0,0,35.0
26,5,7,4,6,3,4,0,2,2,2,1,1,2,17,0,0,24.25
15,2,5,2,4,0,0,0,5,4,1,0,2,2,6,0,0,30.0
16,4,4,3,3,0,0,0,8,1,2,1,1,1,11,0,0,22.75
19,5,8,3,4,0,2,2,5,9,0,0,1,3,13,0,0,10.0
16,2,4,1,2,2,2,1,1,2,0,0,0,4,7,0,0,18.75
11,3,4,3,3,2,2,0,1,2,1,0,2,5,11,0,0,23.75
16,5,5,3,3,3,3,0,5,2,0,0,0,2,16,0,0,3.75
10,0,2,0,0,0,0,1,2,3,0,0,0,2,0,0,0,5.25
10,1,2,0,1,0,0,0,3,1,0,0,1,1,2,0,0,1.5
5,1,4,0,2,0,0,0,0,0,0,0,1,0,2,0,0,38.25
24,8,11,4,6,0,0,1,4,3,1,1,2,5,20,0,0,31.5
31,6,13,4,11,1,1,3,1,2,1,1,1,4,17,0,0,73.0
32,4,11,2,7,5,6,1,5,8,2,1,1,4,15,0,0,26.5
34,2,8,1,4,8,8,0,6,2,1,0,1,5,13,0,0,20.5
22,4,12,1,5,0,0,0,8,0,1,1,2,4,9,0,0,25.75
29,3,11,0,5,2,3,1,6,3,1,0,0,4,8,0,0,14.0
19,4,6,1,3,0,0,1,3,1,0,0,1,3,9,0,0,16.5
20,2,9,2,8,0,0,0,6,0,0,1,0,0,6,0,0,15.25
20,2,6,1,3,0,0,0,3,1,2,0,0,2,5,0,0,26.75
25,1,5,1,5,2,4,1,4,2,2,2,2,2,5,0,0,27.0
29,5,10,3,7,2,2,3,5,4,0,1,3,2,15,0,0,28.75
29,3,10,2,7,0,0,0,3,2,2,2,0,3,8,0,0,30.5
28,7,9,5,7,0,0,0,8,1,0,0,2,2,19,0,0,18.75
21,4,7,3,6,0,0,0,5,0,0,0,0,4,11,0,0,43.5
32,7,15,4,11,0,0,1,5,5,1,1,2,2,18,0,0,51.0
45,6,12,3,9,0,0,1,7,4,2,1,3,4,15,0,0,31.0
39,5,13,1,7,1,2,2,4,4,1,0,2,2,12,0,0,7.75
24,1,4,1,4,0,0,0,3,2,0,1,3,3,3,0,0,16.25
25,4,8,1,5,0,0,0,3,3,0,2,2,3,9,0,0,26.5
28,5,10,2,6,3,3,0,8,8,0,1,3,3,15,0,0,8.75
21,1,5,0,2,0,0,0,1,1,2,0,1,3,2,0,0,38.25
22,2,9,1,8,0,0,1,6,4,2,0,0,1,5,0,0,13.0
18,1,7,0,5,0,0,1,5,1,0,2,1,4,2,0,0,18.0
22,3,9,3,7,0,0,3,3,0,0,0,0,1,9,0,0,14.0
25,3,6,3,6,0,0,0,4,1,0,0,3,0,9,0,0,35.0
26,4,9,3,8,0,0,2,2,3,2,0,1,3,11,0,0,22.75
22,4,7,3,5,0,0,3,4,0,0,1,1,1,11,0,0,24.25
27,2,9,2,8,2,2,2,9,0,1,1,1,3,8,0,0,28.25
21,6,8,5,7,0,0,1,6,1,0,0,0,3,17,0,0,28.25
27,6,13,2,9,1,1,1,4,2,1,0,0,4,15,0,0,28.25
31,7,10,6,8,0,2,0,3,0,0,1,1,4,20,0,0,26.25
31,2,7,2,6,0,0,1,12,0,0,2,2,2,6,0,0,25.5
31,3,8,0,4,1,2,2,8,2,1,0,0,3,7,0,0,4.0
14,1,6,0,4,0,0,0,2,1,0,0,1,2,2,0,0,23.5
23,2,7,0,2,3,3,2,2,2,2,0,1,4,7,0,0,36.75
24,10,16,1,7,1,1,1,6,2,1,0,1,1,22,0,0,9.25
29,1,5,0,2,2,2,0,3,4,0,1,1,3,4,0,0,17.0
24,4,9,1,4,2,2,2,4,1,0,0,4,4,11,0,0,15.25
32,3,9,0,5,1,2,0,7,4,0,0,1,3,7,0,0,14.75
31,3,8,2,5,0,0,0,5,1,0,0,1,6,8,0,0,15.75
24,4,9,1,5,0,0,0,5,0,1,0,0,3,9,0,0,38.5
23,3,6,0,2,1,2,1,5,2,4,0,0,4,7,0,0,53.5
37,7,8,4,5,0,0,1,9,7,1,0,3,4,18,1,0,43.75
35,7,14,4,8,2,2,2,5,2,2,1,2,3,20,0,0,31.75
33,4,11,1,4,0,0,0,9,3,1,1,0,2,9,0,0,67.25
34,6,9,3,6,3,3,1,6,4,3,2,2,4,18,0,0,67.5
34,7,13,1,5,2,3,2,6,4,3,2,0,4,17,0,0,15.0
18,1,2,0,1,0,0,1,5,2,1,0,1,5,2,0,0,16.5
32,2,11,1,7,2,2,2,4,0,2,1,1,3,7,0,0,14.0
28,3,11,1,7,0,0,1,5,0,0,0,2,4,7,0,0,8.25
15,0,6,0,4,0,0,3,4,1,0,0,1,0,0,0,0,58.5
25,5,8,4,6,2,2,0,4,4,3,0,1,4,16,0,0,45.75
34,10,17,0,5,5,5,0,9,2,1,2,1,1,25,0,0,20.75
25,5,7,0,2,4,4,0,3,4,0,2,2,2,14,0,0,14.25
22,3,6,2,3,2,2,0,3,4,0,0,1,3,10,0,0,40.5
33,9,17,5,13,3,3,1,7,3,0,1,0,2,26,0,0,31.0
29,7,8,3,3,4,5,0,4,1,2,0,5,4,21,0,0,55.5
34,4,9,1,4,1,1,2,16,3,2,2,2,5,10,1,0,27.25
32,6,11,1,5,0,0,4,7,3,0,0,3,2,13,1,0,33.75
32,7,13,2,5,2,4,5,6,3,0,0,1,4,18,1,0,28.0
30,6,10,1,5,3,5,3,5,1,1,0,3,0,16,0,0,59.0
38,10,16,3,5,2,2,1,9,2,3,1,3,4,25,1,0,34.0
27,10,14,3,4,0,0,2,4,2,0,1,0,3,23,0,0,42.75
39,9,14,2,4,4,5,1,6,4,1,0,6,2,24,0,0,18.0
32,3,8,0,2,4,4,0,8,0,1,0,4,2,10,0,0,18.75
24,4,7,2,4,0,1,2,5,0,0,0,2,4,10,0,0,60.0
34,8,13,2,6,5,5,1,9,2,4,0,4,2,23,1,0,32.5
35,4,11,2,6,11,11,1,7,11,0,0,2,1,21,1,0,67.75
33,12,17,0,4,4,5,0,9,5,2,0,3,5,28,0,0,67.25
39,9,17,3,5,3,3,6,7,4,2,1,4,4,24,1,0,44.75
27,3,9,0,3,2,4,3,6,3,3,0,3,5,8,0,0,95.0
36,5,10,1,4,6,7,1,9,7,3,1,3,2,17,1,0,73.25
39,9,16,3,6,6,8,5,6,8,1,3,1,4,27,1,0,82.0
31,7,15,1,4,8,11,2,10,7,2,1,4,1,23,1,0,66.0
29,5,12,1,2,10,10,0,8,6,2,0,3,5,21,0,0,79.0
25,6,11,4,6,8,10,1,5,8,2,0,5,5,24,0,0,130.75
31,6,14,1,4,7,10,1,8,11,3,0,3,5,20,1,0,37.5
27,1,3,1,1,2,2,0,2,0,0,0,0,1,5,0,0,8.75
18,2,8,0,3,1,2,0,3,1,0,0,0,0,5,0,0,6.5
19,1,4,0,2,2,2,1,1,0,0,0,0,1,4,0,0,19.5
33,6,14,1,6,1,1,0,2,1,1,0,1,2,14,0,0,10.5
22,2,5,2,4,2,2,0,2,0,0,0,2,1,8,0,0,5.25
16,1,2,0,0,0,0,0,1,1,0,1,0,1,2,0,0,1.25
7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10.5
21,2,5,0,1,5,5,0,2,0,2,0,2,0,9,0,0,8.25
15,3,4,1,1,0,0,0,1,0,2,0,1,0,7,0,0,4.0
17,1,5,0,4,0,0,0,2,0,0,0,1,0,2,0,0,6.75
13,2,4,1,3,0,0,0,1,0,0,0,0,1,5,0,0,14.5
18,4,10,2,7,1,2,0,2,1,0,0,0,1,11,0,0,26.5
16,4,8,3,6,0,0,1,1,2,2,0,1,2,11,0,0,31.0
17,4,8,3,4,2,2,0,4,2,2,0,1,2,13,0,0,15.0
28,3,9,0,3,4,4,3,1,0,0,0,0,3,10,0,0,27.0
28,4,11,3,5,8,8,2,2,0,1,1,1,2,19,0,0,23.25
25,3,8,3,6,4,4,0,5,1,1,0,1,3,13,0,0,12.0
27,2,7,0,4,1,1,1,1,1,1,1,1,4,5,0,0,24.5
27,1,7,1,4,2,2,1,1,1,5,1,1,2,5,0,0,4.75
24,1,6,1,5,0,0,0,1,0,0,0,0,2,3,0,0,15.0
18,4,7,3,5,0,0,0,2,1,0,0,0,0,11,0,0,17.25
24,2,7,1,6,8,10,0,3,1,0,0,0,4,13,0,0,10.25
22,2,4,1,2,1,1,0,3,0,0,0,0,2,6,0,0,21.75
28,3,7,2,5,4,4,1,6,0,1,0,0,2,12,0,0,13.0
27,4,11,2,6,2,2,0,0,0,2,0,0,2,12,0,0,23.25
21,6,10,4,8,0,0,1,0,1,1,1,2,2,16,0,0,24.0
24,4,11,3,7,0,0,1,1,3,1,0,0,0,11,0,0,18.75
22,2,7,1,6,3,5,0,1,3,1,0,0,0,8,0,0,14.5
21,4,9,2,4,1,1,1,1,0,0,0,0,0,11,0,0,49.5
27,9,12,4,6,3,3,1,5,5,1,0,0,1,25,0,0,17.75
38,3,7,0,4,0,0,1,4,2,1,0,1,3,6,0,0,7.5
15,2,6,1,4,0,0,0,2,0,0,0,1,2,5,0,0,15.25
19,4,5,2,3,0,0,0,1,1,1,0,0,2,10,0,0,15.75
26,4,6,1,3,0,0,0,3,1,1,0,1,2,9,0,0,7.75
28,2,4,0,0,0,1,1,2,2,0,0,0,3,4,0,0,20.0
26,4,8,3,5,3,3,0,4,1,0,0,1,1,14,0,0,37.75
28,9,21,5,13,3,3,1,2,1,2,0,1,4,26,0,0,42.75
34,6,14,5,11,8,10,1,2,2,2,0,1,2,25,0,0,28.5
36,6,16,4,12,3,3,0,6,3,0,0,0,4,19,0,0,11.5
22,4,7,1,2,0,0,0,0,1,1,0,2,3,9,0,0,13.75
21,1,5,1,3,0,0,0,1,3,1,0,0,0,3,0,0,22.0
26,6,10,1,4,2,2,0,6,4,0,0,2,1,15,0,0,17.75
27,5,13,1,4,1,2,3,2,0,1,0,2,2,12,0,0,9.0
26,2,9,0,6,0,0,1,3,4,0,0,0,2,4,0,0,28.0
31,4,11,1,6,8,10,2,2,1,2,0,1,1,17,0,0,22.0
23,5,7,3,4,0,0,0,2,1,2,0,2,0,13,0,0,13.0
40,4,12,0,7,0,0,1,3,0,2,0,0,2,8,0,0,5.5
22,1,5,0,2,2,2,1,1,2,0,0,2,1,4,0,0,24.5
27,5,8,1,4,2,2,0,2,3,1,0,1,3,13,0,0,32.0
36,9,17,4,9,2,2,3,3,0,2,0,3,3,24,0,0,21.5
26,5,10,2,5,0,0,0,2,2,1,0,0,1,12,0,0,12.25
11,3,7,2,3,0,0,0,3,0,0,0,1,1,8,0,0,20.5
27,5,9,2,5,0,3,3,3,0,2,0,0,0,12,0,0,11.25
23,1,6,0,5,0,0,0,3,2,1,0,1,1,2,0,0,19.5
23,6,11,5,9,0,0,0,0,1,0,0,0,1,17,0,0,14.25
27,3,5,0,2,0,0,0,3,1,1,1,1,1,6,0,0,21.0
25,5,11,3,7,0,1,1,1,0,1,2,0,1,13,0,0,10.25
21,2,8,2,7,0,0,0,3,0,1,0,1,3,6,0,0,9.0
16,2,6,0,2,3,3,0,0,1,1,0,2,1,7,0,0,13.25
18,1,2,0,1,0,0,1,2,1,2,1,1,4,2,0,0,2.0
7,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,16.25
23,3,5,1,3,0,0,0,3,2,1,0,2,3,7,0,0,4.0
15,2,5,0,2,0,0,0,0,1,0,0,0,0,4,0,0,7.75
20,1,5,1,3,1,1,0,1,1,0,1,0,0,4,0,0,1.25
7,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1.5
16,1,5,0,3,0,0,0,0,0,0,0,1,0,2,0,0,39.0
31,7,11,4,8,6,6,1,5,1,2,0,1,2,24,0,0,24.25
22,4,12,1,8,0,0,0,5,2,1,2,3,2,9,0,0,23.0
30,5,9,3,6,4,4,0,2,1,1,0,2,4,17,0,0,17.0
28,4,11,2,7,1,1,2,2,0,0,0,0,1,11,0,0,50.75
34,12,20,8,14,3,4,0,3,1,2,1,0,3,35,0,0,18.5
33,1,6,1,6,4,4,1,3,1,2,0,0,2,7,0,0,27.0
33,5,15,4,12,2,2,1,7,4,0,0,2,2,16,0,0,43.75
36,10,17,6,12,3,3,3,2,1,2,0,1,1,29,0,0,12.5
28,2,9,1,4,2,2,1,3,0,1,0,0,2,7,0,0,45.0
33,8,14,6,10,3,3,1,3,4,1,0,0,5,25,0,0,19.75
29,8,16,0,3,3,3,0,1,0,1,0,1,3,19,0,0,42.25
40,9,16,5,10,0,0,0,5,4,1,0,3,3,23,0,0,18.5
21,3,19,1,9,0,0,1,1,3,1,0,1,2,7,0,0,59.0
40,9,25,5,14,2,2,1,5,4,2,0,0,1,25,0,0,57.0
42,13,22,2,8,4,6,2,4,6,1,0,3,1,32,0,0,63.75
44,11,31,5,15,5,7,0,5,8,1,0,2,2,32,0,0,3.25
27,0,3,0,2,0,0,0,3,3,0,0,1,5,0,0,0,9.5
21,0,6,0,2,1,2,0,2,1,2,0,0,3,1,0,0,17.75
19,4,8,2,4,0,0,1,0,2,1,0,1,1,10,0,0,22.0
29,6,11,0,1,1,1,0,6,3,0,1,1,3,13,0,0,1.5
21,1,5,0,1,0,0,0,0,1,0,0,1,2,2,0,0,15.75
28,5,9,2,5,2,2,0,1,0,1,0,1,2,14,0,0,14.25
21,3,7,1,2,1,2,1,2,1,1,0,2,1,8,0,0,13.5
18,1,6,0,3,0,0,1,1,3,1,0,0,0,2,0,0,1.25
4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0
8,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12.75
19,3,9,0,1,0,0,1,2,1,1,0,0,1,6,0,0,20.75
25,6,10,3,5,1,1,1,2,0,1,0,1,2,16,0,0,15.75
21,6,8,0,2,1,1,0,1,1,1,0,3,0,13,0,0,19.5
33,5,9,3,4,0,0,2,2,2,0,0,0,1,13,0,0,30.75
32,5,9,4,5,3,3,1,4,2,1,0,1,3,17,0,0,18.5
29,3,6,3,5,3,4,1,1,1,1,0,1,3,12,0,0,23.75
28,5,7,3,5,1,2,0,1,1,2,1,2,1,14,0,0,8.75
29,2,8,1,5,0,0,0,1,2,0,1,0,2,5,0,0,7.75
29,2,6,0,2,0,0,0,3,3,0,0,0,3,4,0,0,16.75
24,3,7,1,2,0,0,0,3,2,1,0,1,3,7,0,0,33.25
32,2,5,0,3,0,0,1,2,3,3,0,3,0,4,0,0,18.25
25,5,8,2,4,2,2,1,0,0,0,1,0,2,14,0,0,20.5
27,1,3,1,3,2,2,0,0,5,1,0,0,1,5,0,0,11.5
28,3,7,1,4,2,2,0,2,5,0,0,1,1,9,0,0,16.0
31,5,10,4,7,1,1,0,0,0,3,0,2,2,15,0,0,18.25
30,6,9,1,3,2,4,3,0,4,0,0,2,2,15,0,0,20.25
27,4,11,0,2,3,5,2,1,2,1,0,1,1,11,0,0,18.5
28,4,10,1,3,1,1,2,2,1,1,0,0,3,10,0,0,28.75
34,7,12,2,6,2,2,0,1,3,1,0,1,2,18,0,0,15.75
25,2,4,2,3,0,0,0,3,2,1,0,2,3,6,0,0,24.5
29,5,8,2,3,1,2,1,1,2,1,1,0,1,13,0,0,19.0
32,4,7,3,4,2,2,1,1,2,0,1,0,3,13,0,0,31.25
25,5,9,4,5,5,6,0,3,2,1,1,3,3,19,0,0,13.25
25,1,4,1,3,0,0,2,1,2,1,0,0,1,3,0,0,7.0
26,1,7,0,3,3,4,0,2,1,0,0,1,2,5,0,0,13.5
26,4,10,2,3,0,0,0,0,1,1,0,1,3,10,0,0,17.25
18,5,7,3,4,2,2,0,1,0,0,0,1,2,15,0,0,17.25
24,2,6,1,3,3,4,1,2,1,1,1,0,1,8,0,0,15.75
28,4,6,2,4,1,1,1,2,1,0,0,0,2,11,0,0,25.25
26,2,7,1,3,4,4,0,1,5,1,0,1,2,9,0,0,34.5
29,6,12,3,8,2,2,1,5,3,1,0,1,4,17,0,0,49.75
34,7,14,1,4,5,5,2,1,4,2,1,1,4,20,0,0,10.75
21,3,8,1,4,0,0,0,1,0,0,1,0,2,7,0,0,19.0
26,5,10,3,7,0,0,2,2,2,0,0,1,0,13,0,0,14.0
28,3,5,3,3,2,3,0,2,1,0,0,2,1,11,0,0,15.5
33,3,4,1,2,0,0,0,2,2,1,0,1,1,7,0,0,12.75
21,3,7,1,3,1,2,1,0,1,1,0,0,2,8,0,0,18.5
